wav_filename,sentence,char_count
common_voice_pt_19416834.wav,A fé dela era imensa.,21
common_voice_pt_19416835.wav,É assim que sempre é? disse o velho.,36
common_voice_pt_19416836.wav,Isso importa?,13
common_voice_pt_19416837.wav,Uma jovem está descendo uma colina coberta de neve.,51
common_voice_pt_19416838.wav,Seus registros estavam incompletos.,35
common_voice_pt_19416839.wav,Eu vim para lhe dizer apenas uma coisa? o menino disse.,55
common_voice_pt_19416840.wav,Um homem aplaude diante de uma multidão reunida atrás de um banner.,67
common_voice_pt_19416841.wav,Então seu coração ficou quieto por uma tarde inteira.,53
common_voice_pt_19416842.wav,Dez minutos é como um estrabismo,32
common_voice_pt_19416843.wav,"Desamparados, eles correram",27
common_voice_pt_19416844.wav,Apenas tu e eu.,15
common_voice_pt_19416845.wav,Estou falando muito?,20
common_voice_pt_19416846.wav,Primeiro ministro Abe.,22
common_voice_pt_19416847.wav,Exatamente? respondeu o alquimista.,35
common_voice_pt_19416848.wav,Quais são os tempos do filme?,29
common_voice_pt_19416849.wav,Ele é um grande fã de Beyoncé.,30
common_voice_pt_19416850.wav,Ele nunca imaginou que perguntas sobre a vida seriam tão importantes para um pastor.,84
common_voice_pt_19416851.wav,Chupou suas duas bofetadas,26
common_voice_pt_19416852.wav,Dois homens andam de bicicleta pela rua em um dia ensolarado.,61
common_voice_pt_19416853.wav,Você vê o que eu tive que aguentar?,35
common_voice_pt_19416854.wav,"Ele fez seu movimento, depois de pensar muito",45
common_voice_pt_19416855.wav,Um cachorro está na água.,25
common_voice_pt_19416856.wav,Eu vou dar uma corrida.,23
common_voice_pt_19416857.wav,"Planeje a pesca, analisando as variáveis que intervêm e estimando suas necessidades.",84
common_voice_pt_19416858.wav,Você só deve deixar passar frases perfeitamente soletradas.,59
common_voice_pt_19416859.wav,"Não, mas você virou o balcão?",29
common_voice_pt_19416860.wav,Ele foi abalado em vigília por alguém.,38
common_voice_pt_19416861.wav,Um dos piores criminosos da cidade!,35
common_voice_pt_19416862.wav,Em uma hora chegaremos,22
common_voice_pt_19416863.wav,Deixe-me tentar!,16
common_voice_pt_19416869.wav,Maktub? pensou o menino.,24
common_voice_pt_19416870.wav,Ruth era chegada ao assunto da matéria.,39
common_voice_pt_19416871.wav,O inglês não conseguiu dormir uma noite.,40
common_voice_pt_19416872.wav,Então eles acham que ela deixou com você.,41
common_voice_pt_19416873.wav,Eu fui para Salvador no ano passado.,36
common_voice_pt_19416884.wav,Qual é a população do Brasil?,29
common_voice_pt_19416886.wav,Qual backend você usa para o Keras?,35
common_voice_pt_19416887.wav,E que outros associados ele tinha?,34
common_voice_pt_19416888.wav,Poderia me passar a manteiga.,29
common_voice_pt_19416894.wav,Pegue uma carga disso.,22
common_voice_pt_19416895.wav,Ela tem uma prima que é muito boa desde criança.,48
common_voice_pt_19416897.wav,Faça algumas verificações de dados duplicadas,45
common_voice_pt_19416898.wav,Quando o oceano subir.,22
common_voice_pt_19416899.wav,Os olhos do inglês se iluminaram.,33
common_voice_pt_19416900.wav,Ele se transformou em uma pedra que rolou até o pé do mineiro.,62
common_voice_pt_19416901.wav,Ainda temos muitos empréstimos para pagar.,42
common_voice_pt_19416902.wav,E depois de um longo período de ajuste,38
common_voice_pt_19416903.wav,Você já tentou?,15
common_voice_pt_19416929.wav,Não tente voar até que suas asas cresçam!,41
common_voice_pt_19416930.wav,Foi escondido de vista por uma massa de folhas e arbustos.,58
common_voice_pt_19416931.wav,A notícia estava gelando? para dizer o mínimo.,46
common_voice_pt_19416932.wav,O menino sabia que o deserto sentia seu medo.,45
common_voice_pt_19416933.wav,A ovelha é o lobo das ovelhas.,30
common_voice_pt_19416949.wav,Você está aprendendo isso?,26
common_voice_pt_19416951.wav,Não será martírio e não libertará água,38
common_voice_pt_19416953.wav,Como está?,10
common_voice_pt_19416956.wav,Dois homens em uma rua? um segurando uma bandeira vermelha.,59
common_voice_pt_19416958.wav,Cento e duzentos ienes para frente e para trás,46
common_voice_pt_19416968.wav,O evento terminou sem incidentes.,33
common_voice_pt_19416969.wav,Seus olhos cristalizados não mais derramam lágrimas,51
common_voice_pt_19416970.wav,Isso lhe dá comandos para começar e uma boa estrutura para repetir comandos rapidamente.,88
common_voice_pt_19416971.wav,A natureza é bela.,18
common_voice_pt_19416972.wav,Você não é capaz disto,22
common_voice_pt_19416988.wav,"Por favor, também tenha paciência comigo.",41
common_voice_pt_19416989.wav,Eles praticavam um antigo ritual mongol para expulsar os demônios.,66
common_voice_pt_19416990.wav,Não é fácil!,12
common_voice_pt_19416991.wav,Agora o que é isso?,19
common_voice_pt_19416992.wav,Jerry não podia acreditar.,26
common_voice_pt_19416998.wav,Por que eles não me acordaram?,30
common_voice_pt_19416999.wav,Um homem bebe um líquido roxo em uma rua movimentada.,53
common_voice_pt_19417000.wav,você pode assobiar por isso,27
common_voice_pt_19417001.wav,Nenhum sinal neste momento,26
common_voice_pt_19417002.wav,Ele está estudando a língua Japonesa.,37
common_voice_pt_19417013.wav,"masturbação, também chamado vulgarmente de punheta ou siririca",62
common_voice_pt_19417014.wav,Ele é um canalha.,17
common_voice_pt_19417015.wav,Haverá esses problemas hoje.,28
common_voice_pt_19417016.wav,Um pequeno cão preto e branco está nadando na água.,51
common_voice_pt_19417017.wav,Joanne deveria estar de volta agora.,36
common_voice_pt_19417028.wav,Bom dia para você? senhor.,26
common_voice_pt_19417029.wav,Estamos todos animados por aqui.,32
common_voice_pt_19417030.wav,Eu quero saber.,15
common_voice_pt_19417031.wav,A vida começa aos quarenta anos.,32
common_voice_pt_19417032.wav,"Por causa dos presságios?, o alquimista respondeu.",50
common_voice_pt_19417038.wav,Pior a emenda que o soneto.,27
common_voice_pt_19417039.wav,A velha senhora não mediu suas palavras.,40
common_voice_pt_19417040.wav,Eu me sinto bem agora.,22
common_voice_pt_19417041.wav,Um menino de jeans corre em uma pista.,38
common_voice_pt_19417042.wav,E mais nada.,12
common_voice_pt_19417053.wav,Ninguém sabe o que há por trás desse portão.,44
common_voice_pt_19417054.wav,O protagonista da novela era ele.,33
common_voice_pt_19417055.wav,Então agora eu sou um motorista de camelo.,42
common_voice_pt_19417056.wav,E você não me disse nada ao longo do caminho? disse o menino.,61
common_voice_pt_19417057.wav,Passar por cima,15
common_voice_pt_19417068.wav,Continue a inventariar edifícios perigosos,42
common_voice_pt_19417069.wav,"Carros, Motos e etc.",20
common_voice_pt_19417070.wav,Eu não o vejo.,14
common_voice_pt_19417071.wav,Muito obrigado.,15
common_voice_pt_19417072.wav,E eu gostaria de ter isso!,26
common_voice_pt_19417073.wav,Você nunca sabe o que pode fazer até tentar.,44
common_voice_pt_19417074.wav,Jogando no mercado com o dinheiro da empresa?,45
common_voice_pt_19417075.wav,O espaço era espartano? quase vazio.,36
common_voice_pt_19417076.wav,"É muito caro, ela disse.",24
common_voice_pt_19417077.wav,O que deve ser feito?,21
common_voice_pt_19417078.wav,Condução pouco especializada,28
common_voice_pt_19417079.wav,Tudo bem?,9
common_voice_pt_19417080.wav,Você está exigindo seus direitos.,33
common_voice_pt_19417081.wav,Minha caneta é azul.,20
common_voice_pt_19417082.wav,O corpo todo é neve,19
common_voice_pt_19420075.wav,Parece velho e sábio.,21
common_voice_pt_19420077.wav,Um homem novo e uma mulher que desgastam a dança vermelha.,58
common_voice_pt_19420078.wav,Largue essa cadeira!,20
common_voice_pt_19420080.wav,Eles podem fazer café da manhã,30
common_voice_pt_19420081.wav,Esta página foi editada pela última vez.,40
common_voice_pt_19420437.wav,O gato comeu o rato.,20
common_voice_pt_19420438.wav,Emulação de sistema.,20
common_voice_pt_19420439.wav,O alquimista bateu no portão do mosteiro.,41
common_voice_pt_19420440.wav,Eu ainda posso comer à noite.,29
common_voice_pt_19420441.wav,O picolé está por dois reais.,29
common_voice_pt_19420452.wav,Ele precisava de alguém com quem conversar para evitar pensar na possibilidade de guerra.,89
common_voice_pt_19420453.wav,Pegue uma bandeja para esses grandes líderes importantes.,57
common_voice_pt_19420454.wav,Você pode me ouvir?,19
common_voice_pt_19420455.wav,Tem vezes que a gente fala diferente.,37
common_voice_pt_19420456.wav,Tudo vai ficar bem.,19
common_voice_pt_19420462.wav,Mas não se preocupe? o alquimista continuou.,44
common_voice_pt_19420463.wav,"É muito barato, vamos ver amanhã.",33
common_voice_pt_19420464.wav,A Dinamarca é pioneira da energia eólica renovável.,51
common_voice_pt_19420465.wav,Fernanda é jogadora de vôlei.,29
common_voice_pt_19420466.wav,Não? ele ouviu uma voz ao vento dizer.,38
common_voice_pt_19420472.wav,Um pássaro comendo.,19
common_voice_pt_19420473.wav,Ela estava aqui primeiro.,25
common_voice_pt_19420474.wav,Quem poderia ter previsto que?,30
common_voice_pt_19420475.wav,Não havia desculpa para Goodman sair do controle.,49
common_voice_pt_19420476.wav,Foi mais atividade do que o habitual para esta hora da manhã.,61
common_voice_pt_19420482.wav,Eles falam Espanhol.,20
common_voice_pt_19420483.wav,Os chineses dizem que levará dez minutos.,41
common_voice_pt_19420484.wav,Eu ainda não posso sair,23
common_voice_pt_19420485.wav,Grime? ferrugem e partículas residuais poluíram o ar.,53
common_voice_pt_19420486.wav,Costa Rica foi incrível no campo!,33
common_voice_pt_19420492.wav,Meu teclado está cheio de poeira.,33
common_voice_pt_19420493.wav,Eu sei de uma maneira que você pode fazer isso.,47
common_voice_pt_19420494.wav,Tia Stephanie vem ainda?,24
common_voice_pt_19420495.wav,Oceania e África.,17
common_voice_pt_19420496.wav,Não sei porque você pergunta.,29
common_voice_pt_19420502.wav,Eu quero viver de novo.,23
common_voice_pt_19420503.wav,Programa relacionado completo,29
common_voice_pt_19420504.wav,Isso deve ser melhor compreendido.,34
common_voice_pt_19420505.wav,Existem três jogadores de basquete,34
common_voice_pt_19420506.wav,Você não está pedindo um favor a ele.,37
common_voice_pt_19420529.wav,Essa tá muito fácil.,20
common_voice_pt_19420531.wav,Você pode tirar uma foto?,25
common_voice_pt_19420535.wav,Uma mulher vestindo vermelho? branco? e azul? está andando de bicicleta em uma academia.,88
common_voice_pt_19420982.wav,Eu só sei agora.,16
common_voice_pt_19420983.wav,Victoria nasceu no décimo nono anos setenta.,44
common_voice_pt_19420984.wav,Desporto. Associativismo.,25
common_voice_pt_19420985.wav,O que você quer?,16
common_voice_pt_19420986.wav,Manhã participando da conferência de imprensa do projeto,56
common_voice_pt_19420987.wav,Obter um certificado de trabalho válido,39
common_voice_pt_19420988.wav,Nós limpamos o tabuleiro.,25
common_voice_pt_19420989.wav,A agricultura foi uma conquista muito importante na história da humanidade.,75
common_voice_pt_19420990.wav,A loja é exatamente do tamanho que eu sempre quis que fosse.,60
common_voice_pt_19420991.wav,"Ele moveu cerca de? invisível, mas todos puderam ouvi-lo.",57
common_voice_pt_19421107.wav,Apenas água quente depois de sair da estação,44
common_voice_pt_19421108.wav,Amigos como os queremos e parentes como Deus lhes dá.,53
common_voice_pt_19421109.wav,Quem escreveu essa música?,26
common_voice_pt_19421110.wav,vou escrever mais devagar.,26
common_voice_pt_19421111.wav,Existem dois desafios.,22
common_voice_pt_19422024.wav,A única certeza é a morte.,26
common_voice_pt_19422025.wav,Há novos shows disponíveis no Netflix este mês?,47
common_voice_pt_19422026.wav,Eles eram o tesouro dele.,25
common_voice_pt_19422027.wav,As palmeiras crescem duas vezes mais.,37
common_voice_pt_19422028.wav,Esta é a sala de imprensa.,26
common_voice_pt_19422029.wav,"Sorte no jogo, infeliz no amor.",31
common_voice_pt_19422030.wav,Eu não gosto de coco.,21
common_voice_pt_19422031.wav,Eu podia ver a raiva em seus olhos quando ele levantou o braço ameaçadoramente.,79
common_voice_pt_19422032.wav,"Boa sorte, não há cama dura.",28
common_voice_pt_19422033.wav,Nunca é tarde para consertar,28
common_voice_pt_19422034.wav,Proteínas têm muitas funções no corpo humano.,45
common_voice_pt_19422035.wav,As casas são construídas com tijolos de barro vermelho.,55
common_voice_pt_19422036.wav,Você escreveu essa carta para Miss Mitchell?,44
common_voice_pt_19422037.wav,Cantava como um anjo e dançava como um demônio,46
common_voice_pt_19422038.wav,Um velho copo de pé ao lado da porta do carro,45
common_voice_pt_19422039.wav,Será definitivamente resolvido através de procedimentos legais,62
common_voice_pt_19422040.wav,Duas crianças estão brincando com uma pipa em campo aberto.,59
common_voice_pt_19422041.wav,O que vai demorar até o banco reabrir?,38
common_voice_pt_19422042.wav,Alguém empurrou contra mim? e eu quase caí na vala.,51
common_voice_pt_19422044.wav,Vou desenterrar os cinco mil de alguma forma.,45
common_voice_pt_19422045.wav,Os ciclistas vagam pelo canto dos vendedores.,45
common_voice_pt_19422046.wav,O roteiro estava cheio de intrigas e mistérios.,47
common_voice_pt_19422047.wav,"Dois meninos correm em patins de gelo, enquanto outros assistem.",64
common_voice_pt_19422048.wav,Quem você está segurando em?,28
common_voice_pt_19422049.wav,As pessoas estão saindo de alívio!,34
common_voice_pt_19422050.wav,Ele disse para flutuar para a Terra Feliz nas bolhas.,53
common_voice_pt_19422051.wav,Você vai tentar dormir um pouco?,32
common_voice_pt_19422052.wav,Você vai e pratica.,19
common_voice_pt_19422053.wav,Pegue o teleférico descendo a montanha,38
common_voice_pt_19422054.wav,Vamos dormir,12
common_voice_pt_19422055.wav,A nota era alta.,16
common_voice_pt_19422056.wav,É muito tarde,13
common_voice_pt_19422057.wav,O carro é pequeno,17
common_voice_pt_19422058.wav,Dois cães bege estão brincando na neve,38
common_voice_pt_19422059.wav,O curto e o longo dele,22
common_voice_pt_19422060.wav,Tel Aviv é uma cidade muito gay friendly.,41
common_voice_pt_19422061.wav,A aquisição fracassada gerou dúvidas sobre se a liderança da empresa é competente.,82
common_voice_pt_19422062.wav,Um rapaz pequeno na frente da grande fonte de água ao ar livre.,63
common_voice_pt_19422063.wav,Ao mesmo tempo? pessoas estavam passando minha loja o tempo todo? rumo a Meca.,78
common_voice_pt_19422064.wav,Agora o que você diz?,21
common_voice_pt_19422065.wav,As placas de indução não funcionam por radiação térmica.,56
common_voice_pt_19422066.wav,Ouça? não acredite no que ele diz.,34
common_voice_pt_19422067.wav,Eu gosto de como o Atom me permite instalar novos plugins.,58
common_voice_pt_19422068.wav,Vai chover amanhã?,18
common_voice_pt_19422069.wav,A polícia gentilmente nos forneceu uma lista.,45
common_voice_pt_19422070.wav,Eu não entendo porque você usa o gradiente negativo.,52
common_voice_pt_19422071.wav,"Pessoas de todo o mundo passaram por esta vila? filho?, disse seu pai.",70
common_voice_pt_19422072.wav,Um homem e uma mulher vestindo vermelho abraçando.,50
common_voice_pt_19422073.wav,Alguns foram embora enquanto eu estava lá? e outras pessoas vieram.,67
common_voice_pt_19422074.wav,Os cidadãos das áreas afetadas pelo tufão são aconselhados a deixar suas casas imediatamente.,93
common_voice_pt_19422076.wav,Café da manhã no café da manhã de amanhã,40
common_voice_pt_19422077.wav,Pessoas caminhando por um caminho aquoso.,41
common_voice_pt_19422078.wav,Quem faria tal proeza,21
common_voice_pt_19422079.wav,Olhe atentamente para o da esquerda.,36
common_voice_pt_19422080.wav,Um homem senta-se em um banco interior e sorri.,47
